rank,E_EV,E_VAR,E_SHOCK,E_RESID,E_TOTAL,evd,shock_frac,n_avail
327,0.7837051462924176,0.3793792746191795,0.0,3.10043394275795,4.263518363669547,0.00216536601768409,0.06968325791855204,56.0
225,1.1494039458926932,0.604650512039207,0.0,2.5103346937814917,4.264389151713392,0.0024897823032249905,0.12126696832579185,56.0
302,0.49088277381507656,1.3991810390042114,0.0,2.3844689952086653,4.274532808027953,-0.000588413050903628,0.351131221719457,56.0
155,0.05563376503168513,0.8800014769045366,0.0,3.350035395362409,4.285670637298631,0.00021860573919567057,0.1936651583710407,56.0
221,0.13909556904907938,0.6789475311504366,0.0,3.4728055980763552,4.290848698275871,-1.9433960378464378e-05,0.12669683257918551,56.0
189,0.5654499844875992,0.7956926379087703,0.0,2.936132848529,4.29727547092537,-0.0006775497262856336,0.14479638009049775,56.0
154,0.1855065595597945,0.9760587777745584,0.0,3.136357135529427,4.29792247286378,0.0013760510920428366,0.21447963800904976,56.0
173,0.043674476144571074,1.2612793475731439,0.0,2.9995592634074058,4.3045130871251205,0.0009910531515681387,0.2687782805429864,56.0
170,0.005552816238923684,1.317854407124418,0.0,2.984445254178076,4.3078524775414175,0.0004987774269723938,0.2660633484162896,56.0
177,0.38848329120844993,0.9551831490984204,0.0,2.9772996945691665,4.320966134876037,-0.00045410851089153995,0.16289592760180996,56.0
160,0.5214878576890941,1.181963956349319,0.0,2.6191696666094932,4.322621480647906,0.0018821049442710753,0.24796380090497736,56.0
246,1.3424333946814686,1.433409307471394,0.0,1.55236646290577,4.328209165058633,0.0026400370193460122,0.31764705882352934,56.0
196,0.054887906195797885,0.6774189310427104,0.0,3.6029629765434823,4.3352698137819905,0.00022136043265291814,0.1420814479638009,56.0
182,1.1281551172809103,0.7115535645776409,0.0,2.500089506092992,4.339798187951543,-0.0012161542701032918,0.1601809954751131,56.0
174,0.03102585713602135,0.9871614341149513,0.0,3.3408266422665833,4.359013933517556,0.0009340244890341167,0.1755656108597285,56.0
396,2.1896120151837923,0.5164913966328808,0.0,1.6654619724140758,4.371565384230749,-0.001941258044254322,0.05429864253393665,56.0
169,1.0430050795847825,1.0002164563946312,0.0,2.3306202791806996,4.373841815160113,0.002401526744654144,0.24524886877828056,56.0
235,1.248903918477945,0.5777861556871434,0.0,2.548288670881101,4.374978745046189,-0.0013123467117648216,0.12669683257918551,56.0
172,0.10331962212056531,1.1757158459306138,0.0,3.1007407390197237,4.379776207070902,0.0011863115236308212,0.24796380090497736,56.0
236,1.9775289793523672,0.7190644224359312,0.0,1.6837573840468898,4.380350785835188,-0.001813653696234505,0.12669683257918551,56.0
175,0.8317790158483542,1.034527348025065,0.0,2.5174724567873237,4.383778820660742,-0.0009554714128597952,0.25339366515837103,56.0
349,1.6968260450145602,0.3744595342211023,0.0,2.3157290345141153,4.387014613749778,-0.0016337202874738528,0.06968325791855204,56.0
164,0.3481150569606962,1.4312993166638561,0.0,2.6094175559260377,4.38883192955059,0.0016526755451042518,0.22986425339366515,56.0
183,0.11642647635461077,1.439464976034794,0.0,2.837200220773191,4.393091673162596,0.0012206569694887311,0.26334841628959277,56.0
199,0.2104152181398236,1.1100574486509085,0.0,3.0800323217589227,4.400504988549654,-0.00016834035928194307,0.2841628959276018,56.0
228,1.0691483574809642,1.3983234069687143,0.0,1.9368495688950904,4.404321333344769,-0.0011672739779446297,0.29683257918552036,56.0
385,0.02380225453409081,1.1958890424920343,0.0,3.1902918100533713,4.409983107079496,0.000896063405826748,0.3746606334841629,56.0
202,1.1958479311664767,1.1288682100956275,0.0,2.0925567628409234,4.417272904103028,-0.0012706808403641114,0.2841628959276018,56.0
186,0.21840413841967413,0.966014433432535,0.0,3.2441414349520232,4.428560006804233,0.001439660326541441,0.17828054298642534,56.0
226,0.7446093694242238,0.810190192115641,0.0,2.8780356476938325,4.432835209233698,0.0021265333792235865,0.1420814479638009,56.0
251,1.0336356713648092,0.7116267408822895,0.0,2.691423337882165,4.436685750129263,0.002393543664898526,0.12669683257918551,56.0
180,0.19570136367155477,1.1732845747314515,0.0,3.088508948639839,4.457494887042845,0.0013963267357410612,0.22986425339366515,56.0
343,0.09494443418919596,1.626367161337579,0.0,2.738308679968556,4.459620275495331,0.0011632117676889891,0.3538461538461538,56.0
265,0.9209324571130884,0.586292913927483,0.0,2.96258019452442,4.469805565564991,0.002294522164170857,0.12398190045248868,56.0
290,0.016512308635069833,1.6465193389940385,0.0,2.8162093784193747,4.4792410260484825,0.0004050406625932066,0.3203619909502262,56.0
240,0.40918148502228335,0.7744242622189893,0.0,3.297792099823805,4.481397847065078,0.001738906119011342,0.13936651583710408,56.0
262,0.22576645081325206,0.7337759618696778,0.0,3.525673295184069,4.485215707866999,0.0014532244628800344,0.12669683257918551,56.0
259,0.649348237205234,1.3647082967250277,0.0,2.4727276734769816,4.4867842074072435,-0.0007710683550551552,0.3049773755656109,56.0
191,0.12568193089980487,1.6230799133584977,0.0,2.7407603375780565,4.489522181836359,1.2583242929777028e-05,0.25339366515837103,56.0
213,0.09281232407673892,0.7635498281184704,0.0,3.6363444619491143,4.492706614144324,0.0011571701014557476,0.1601809954751131,56.0
347,1.0930785857299483,1.332358776942046,0.0,2.0726489736928504,4.498086336364844,0.002443596171731048,0.3538461538461538,56.0
210,0.941467579763572,1.0109054857803403,0.0,2.551313932000042,4.503686997543954,-0.0010566579398381196,0.16289592760180996,56.0
207,0.6709804359761243,1.1649946173115826,0.0,2.669253528480286,4.505228581767993,-0.000794184323828529,0.2687782805429864,56.0
312,0.6683254030126673,1.685341424633852,0.0,2.1590135483424953,4.512680375989015,-0.0007913674451832638,0.3330316742081448,56.0
261,0.0008418788039771079,1.2324121045323264,0.0,3.30608599841181,4.539339981748114,0.0006785523191060962,0.29954751131221713,56.0
245,0.8228448645901594,0.8803311064331302,0.0,2.8384126129741944,4.541588583997484,0.00220328360425435,0.14479638009049775,56.0
276,0.4069102733499529,0.7909029088125958,0.0,3.344865466213396,4.5426786483759445,-0.000479479079965644,0.12669683257918551,56.0
197,0.6295320647805648,1.2392024365292453,0.0,2.6765807277703666,4.545315229080177,0.0020058927534604793,0.24796380090497736,56.0
222,0.010846142198704143,1.5011180304988518,0.0,3.0353712218137887,4.547335394511345,0.0008090084044620124,0.2660633484162896,56.0
373,1.28549410218357,0.45803813080864353,0.0,2.8041290339292226,4.547661266921436,0.002596908082303627,0.07239819004524888,56.0
361,0.03528875438084038,1.499793747874004,0.0,3.020769248868517,4.555851751123361,0.0009543603617396621,0.3565610859728507,56.0
220,0.7044288249646445,0.8975404222543898,0.0,2.9555358656088484,4.557505112827883,0.002085545491114991,0.26334841628959277,56.0
208,0.018283342665103598,0.9861667770484345,0.0,3.5540447624571687,4.558494882170707,0.0008629606446548203,0.17828054298642534,56.0
218,0.6967351290410018,0.9896364377261445,0.0,2.881656907342604,4.5680284741097505,-0.0008212248802196656,0.1755656108597285,56.0
198,0.1576710151307798,0.7281433839013549,0.0,3.684019925841911,4.569834324874046,-6.132128686807056e-05,0.1936651583710407,56.0
195,1.4287115157992758,0.8954414212200907,0.0,2.2465199057839547,4.570672842803321,0.0027036816236373383,0.19909502262443438,56.0
303,0.09120568758945545,1.4991172988089498,0.0,2.9861001118169446,4.57642309821535,0.00010376865089808908,0.3230769230769231,56.0
232,0.11524736254517609,1.0948647070135666,0.0,3.370525657530465,4.580637727089208,0.00121764911708005,0.16289592760180996,56.0
214,0.554616759795797,1.4135499280707842,0.0,2.6179802740753915,4.586146961941973,-0.0006649813618301876,0.2506787330316742,56.0
215,0.26684825682844404,1.2218323782747265,0.0,3.1072886083570603,4.595969243460231,0.0015251548289283096,0.24796380090497736,56.0
264,0.9798092187205547,1.0787579205237456,0.0,2.542735650897831,4.601302790142132,-0.001090623221099614,0.1420814479638009,56.0
217,0.3747074647671421,0.8750842981228987,0.0,3.3617272051249385,4.6115189680149795,0.0016910863338762822,0.2425339366515837,56.0
350,0.30298511913320164,0.6968704377199237,0.0,3.6158081331184326,4.615663689971558,0.00158396237265936,0.08778280542986425,56.0
267,0.8964182610847304,0.8116547847641927,0.0,2.922302864748011,4.630375910596934,-0.0010158542467270954,0.14479638009049775,56.0
289,0.6256072889326282,1.5914376717832728,0.0,2.4133553329667743,4.630400293682675,-0.000745251266902329,0.302262443438914,56.0
340,0.5391004915014583,1.7441743703696002,0.0,2.350927941261373,4.634202803132432,-0.0006467640805575127,0.3357466063348416,56.0
249,0.5704762514228512,0.819070187574418,0.0,3.245021835225539,4.634568274222808,-0.0006833401378738982,0.15746606334841629,56.0
260,0.1462748752586131,1.3523965580065498,0.0,3.1413417420599035,4.640013175325066,-3.593647918753826e-05,0.2841628959276018,56.0
216,0.719261978972,1.0093460350462162,0.0,2.911990879690245,4.640598893708461,0.0021008095294091475,0.2171945701357466,56.0
250,1.4311192970363849,1.055497253762413,0.0,2.1542034689745155,4.640820019773313,0.0027054297981394344,0.27601809954751133,56.0
219,0.1732171061303579,1.2185321504408029,0.0,3.25320201569596,4.644951272267121,-9.451367015548238e-05,0.21176470588235294,56.0
294,0.39688355763812805,1.1146651440053748,0.0,3.13593189437162,4.647480596015123,-0.000465747114490803,0.302262443438914,56.0
223,0.0028335276725181707,1.0084941675804888,0.0,3.6361972498841606,4.647524945137167,0.000720600835123097,0.232579185520362,56.0
304,0.4218835570322476,1.3038145805558348,0.0,2.9291351265978913,4.6548332641859735,0.0017560144496025021,0.31493212669683257,56.0
237,0.06295093891107564,1.2023959705664558,0.0,3.39309164148546,4.658438550962991,0.00019250373145676897,0.2606334841628959,56.0
328,0.07364923088890332,1.3369604921564493,0.0,3.25058447510294,4.6611941981482925,0.0010994044636547591,0.33031674208144796,56.0
229,0.9625654083683385,1.0643327653018382,0.0,2.6531661655370766,4.680064339207253,-0.001075431432578941,0.23529411764705882,56.0
257,0.28202636526537794,0.6083806724767309,0.0,3.7910483776041706,4.68145541534628,-0.0002939718122546239,0.1601809954751131,56.0
256,0.8720763319914502,1.0122884524679674,0.0,2.805824901934183,4.690189686393601,0.002249719275629429,0.16289592760180996,56.0
230,0.2603207242174743,1.3114318566544743,0.0,3.1228255885119154,4.694578169383864,-0.0002577759561603317,0.22986425339366515,56.0
234,0.03592814566148905,1.2372516893007415,0.0,3.4391901644566794,4.71236999941891,0.0002990379207425261,0.232579185520362,56.0
287,1.0017425996814842,1.2503899452553657,0.0,2.4611304817961366,4.713263026732987,0.002366094761418935,0.2895927601809955,56.0
270,0.5812395276353447,0.6546787555920991,0.0,3.477784716909753,4.713703000137197,0.0019519946834840557,0.15746606334841629,56.0
379,1.3655079826684,0.6202886293327683,0.0,2.734361695666697,4.720158307667865,0.0026572539668618987,0.08506787330316742,56.0
248,0.9418949710311988,0.8447364873466096,0.0,2.9387591577463015,4.72539061612411,0.002313380432659695,0.17828054298642534,56.0
335,0.9912300942725466,0.5795902952373646,0.0,3.15956451634663,4.730384905856541,0.0023569516301230487,0.1085972850678733,56.0
238,0.7826895464975818,0.9244032044610769,0.0,3.036318960593571,4.74341171155223,0.0021643696722989606,0.2244343891402715,56.0
275,0.8700064487954238,0.6435206974360645,0.0,3.241656493895156,4.755183640126645,-0.0009914536379437774,0.1601809954751131,56.0
241,1.0727491167429979,1.2660892544827482,0.0,2.418172892262448,4.757011263488194,-0.001170294853175862,0.21176470588235294,56.0
285,0.2074673805146283,1.362587275264016,0.0,3.1885428368961835,4.758597492674828,-0.0001627412750163735,0.281447963800905,56.0
273,0.009651008699530644,1.6459329130469218,0.0,3.1051335635450363,4.760717485291488,0.0007987544270802484,0.2687782805429864,56.0
252,0.01877081349156984,1.1064892392005694,0.0,3.6376701684533943,4.762930221145534,0.0008660700507807885,0.18552036199095023,56.0
363,0.9540836675522273,1.6058459563267415,0.0,2.212715251935792,4.772644875814761,-0.0010679090980003653,0.3384615384615384,56.0
333,0.6166333384085558,1.4109860915832593,0.0,2.747337720099029,4.774957150090844,0.001991705357520564,0.3203619909502262,56.0
308,0.16745595276890024,1.8075521617024422,0.0,2.803298389904792,4.778306504376134,0.0013387340235281962,0.302262443438914,56.0
247,0.8439912213392934,1.1508723192268497,0.0,2.7836410009674597,4.778504541533603,0.002223394699985802,0.232579185520362,56.0
282,0.5492433157964987,0.8853413660369915,0.0,3.3442492291893293,4.7788339110228195,-0.0006587017197896864,0.15746606334841629,56.0
278,1.3366746161196508,0.9302006893685048,0.0,2.5294340474266925,4.796309352914848,0.0026357171222028963,0.2687782805429864,56.0
284,0.09718549394663657,1.3542532633421556,0.0,3.35979583344248,4.811234590731273,8.685063459873237e-05,0.16289592760180996,56.0
254,0.14723756656257236,1.4469751537908384,0.0,3.217242783382122,4.811455503735533,-3.811826575134125e-05,0.21176470588235294,56.0
324,1.2008547174467994,0.548699509046341,0.0,3.072993747857735,4.822547974350876,-0.0012746517508791027,0.12398190045248868,56.0
266,0.0006712728552949698,1.1847520527060618,0.0,3.6384250990945857,4.823848424655942,0.0005831814609844428,0.24524886877828056,56.0
323,1.1007571628508424,0.8410476107887246,0.0,2.8848165516874262,4.826621325326993,0.0024499614478676523,0.12669683257918551,56.0
301,1.8719633332166503,1.3858124949740376,0.0,1.5720976991491775,4.829873527339865,0.0030039245228387877,0.2895927601809955,56.0
277,0.7160279494266364,0.906668206393784,0.0,3.2177061485502967,4.840402304370717,0.002097495072875907,0.17828054298642534,56.0
263,0.21677383632786737,0.9937092245425947,0.0,3.637581097792712,4.848064158663174,-0.00018028581179227216,0.21176470588235294,56.0
279,0.2567321568126391,0.9333842098717093,0.0,3.6593611809077524,4.849477547592101,0.0015079884152302604,0.17828054298642534,56.0
268,1.5088837114309044,0.8555944086962903,0.0,2.503422461692921,4.867900581820115,0.0027611205263469857,0.21447963800904976,56.0
288,1.8126498287924717,1.1351793335666815,0.0,1.9261139941189116,4.873943156478065,0.002965983451369419,0.2579185520361991,56.0
388,1.1679989445251346,1.4897820923291467,0.0,2.2188147742278357,4.876595811082117,0.002504780421073348,0.3384615384615384,56.0
274,0.6253369387865813,0.8153016581985023,0.0,3.441865526855121,4.882504123840205,-0.0007449544794572785,0.20904977375565612,56.0
352,0.4121993035911501,1.4648672766359991,0.0,3.0061788736549584,4.8832454538821075,0.0017429945764083346,0.3203619909502262,56.0
280,0.8416717999845841,1.3052707845513694,0.0,2.7381482024585004,4.8850907869944535,0.002221201227141741,0.24796380090497736,56.0
281,0.2996509505132776,1.3309290548235824,0.0,3.2753272933460518,4.905907298682912,-0.0003223487538106199,0.2425339366515837,56.0
298,1.5411935795934026,1.3322988859330969,0.0,2.050902214455512,4.9243946799820115,-0.0015274959902154789,0.26334841628959277,56.0
283,0.693374600784129,1.141225838473026,0.0,3.1057993932930295,4.9403998325501846,-0.0008177252575993833,0.21447963800904976,56.0
286,0.23524459172833556,1.1819098519600482,0.0,3.5275455613613875,4.944700005049771,0.0014703651542486724,0.21176470588235294,56.0
291,2.094032523576487,1.0433383565773717,0.0,1.8075928033075461,4.944963683461405,-0.001884552839467354,0.19638009049773755,56.0
371,1.491320122252716,0.5392905027275843,0.0,2.915137318060899,4.9457479430412,-0.0014923301772153882,0.1085972850678733,56.0
295,1.006580649884414,0.6467368124182211,0.0,3.297235504400623,4.950552966703258,-0.0011139463650112827,0.1936651583710407,56.0
365,0.16380890626197186,1.3843458543507652,0.0,3.4129835470867524,4.961138307699489,-7.461358072577591e-05,0.3203619909502262,56.0
296,1.7658336485116028,0.9974250559727549,0.0,2.2143379080089094,4.977596612493267,0.0029355960439556347,0.19909502262443438,56.0
345,1.1585194326053618,1.616499745418446,0.0,2.211033417162884,4.986052595186692,-0.0012408094839842562,0.302262443438914,56.0
316,1.694864205900541,0.6840858637221191,0.0,2.6116845308351433,4.9906346004578035,0.0028887524428542503,0.16289592760180996,56.0
355,0.058496012245672455,0.7123632019436297,0.0,4.223679472346242,4.994538686535544,0.00020820223381814908,0.12398190045248868,56.0
330,1.1117407433932616,0.9981657576044435,0.0,2.887648253711891,4.997554754709596,-0.0012026878793821045,0.1420814479638009,56.0
386,0.5583055400344809,1.1037987971746461,0.0,3.33823137127902,5.000335708488147,0.0019256147497728915,0.1085972850678733,56.0
374,0.0016055276826098892,1.5963779548642278,0.0,3.4055304381674834,5.003513920714321,0.0006977464286879436,0.3203619909502262,56.0
338,0.03028777816514326,0.6650061591712678,0.0,4.313799525792702,5.009093463129114,0.0003259755295830294,0.1420814479638009,56.0
322,1.4312567526649638,0.710269985021395,0.0,2.868020483087769,5.009547220774127,-0.0014491894421022468,0.15746606334841629,56.0
351,0.9317517469874042,1.766662037116213,0.0,2.315805163610202,5.014218947713819,-0.001047941782432269,0.3049773755656109,56.0
331,1.6187570879396658,0.8349669391180825,0.0,2.563259221421175,5.016983248478923,-0.001581074162735385,0.14479638009049775,56.0
299,1.0767508157641903,0.66129769389553,0.0,3.28771363374278,5.025762143402501,-0.0011736461568223203,0.2063348416289593,56.0
300,0.8703196083257988,0.9601136378016037,0.0,3.1957685430942537,5.026201789221656,-0.00099174510415211,0.19638009049773755,56.0
314,1.0949517877474597,0.7769239870574929,0.0,3.168601038143112,5.040476812948064,-0.001188810936540662,0.1755656108597285,56.0
311,1.5047937310615453,0.6035788172096804,0.0,2.9342411786515687,5.042613726922795,-0.0015018876652561387,0.17828054298642534,56.0
372,1.7899217741022773,0.5793930975784007,0.0,2.692512596417168,5.061827468097846,0.002951280788345757,0.12126696832579185,56.0
305,0.0037389622186414628,1.1668585956689714,0.0,3.9018661424580676,5.072463700345681,0.0005219935511933463,0.232579185520362,56.0
307,1.481515679912885,1.1006205704579017,0.0,2.494264954876402,5.076401205247189,0.0027416883519964675,0.22986425339366515,56.0
318,1.612842345639029,0.9397470549441878,0.0,2.524638296135677,5.077227696718893,0.002833374425294961,0.18099547511312217,56.0
306,0.0124530764744659,1.2019730260221662,0.0,3.8691738099136392,5.083599912410271,0.0008219421411742537,0.2171945701357466,56.0
315,0.1577903776688123,0.872573981187971,0.0,4.075996243731355,5.106360602588138,-6.158222216597498e-05,0.19909502262443438,56.0
392,0.004974749284830235,0.7911172070638172,0.0,4.312633467099996,5.108725423448643,0.0007506425280651785,0.11855203619909503,56.0
319,0.00013110984471697903,0.8949767392270304,0.0,4.217185586592616,5.1122934356643635,0.0006480525350097193,0.1936651583710407,56.0
336,0.41175351857862075,1.417592838553404,0.0,3.3072131887664367,5.136559545898462,-0.00048605147192636836,0.2687782805429864,56.0
387,2.3943983978082257,0.6223153499410125,0.0,2.1241079850160904,5.140821732765328,-0.002058727400825967,0.12398190045248868,56.0
344,1.1255276782753616,0.9504989360263703,0.0,3.070221144010134,5.1462477583118655,0.0024703454420872567,0.15746606334841629,56.0
360,1.6453977237171957,0.7490407305563956,0.0,2.756563730824433,5.151002185098024,0.002855519365445101,0.13936651583710405,56.0
320,1.6356761350935816,1.1207842963444592,0.0,2.3967591745818755,5.153219606019916,-0.0015925895241609765,0.22986425339366515,56.0
359,2.7938684565978824,0.6860841796167264,0.0,1.6881503660245365,5.168103002239145,-0.002274220570946674,0.1420814479638009,56.0
325,0.006588657760003607,1.2121410416032723,0.0,3.9552194822777835,5.17394918164106,0.0007691156030547137,0.24524886877828056,56.0
369,1.5366282451866573,0.5945619678604273,0.0,3.077396538960733,5.208586752007818,-0.0015243008577762755,0.1420814479638009,56.0
326,0.9496850835532524,0.938193970141186,0.0,3.325425846311148,5.213304900005586,-0.0010639948893657212,0.22714932126696835,56.0
332,0.5058361345204295,1.0910748567300725,0.0,3.6384034214576055,5.2353144127081075,0.0018631440449412293,0.19909502262443438,56.0
339,2.0965670278716035,0.8692343665790951,0.0,2.275722337929951,5.241523732380649,-0.0018860730119192037,0.19638009049773755,56.0
334,1.2698413678261524,1.043086224171258,0.0,2.9325873153321678,5.245514907329579,0.0025848852669301484,0.22986425339366515,56.0
337,1.4115893883289063,1.1645687289587858,0.0,2.6704730142494553,5.246631131537147,-0.0014348672342765966,0.232579185520362,56.0
376,1.6435199220035432,0.7541201130721155,0.0,2.8536923729187085,5.251332407994367,-0.0015979079155381106,0.14479638009049775,56.0
341,0.8109385879055189,1.1889571372640964,0.0,3.2519152416312327,5.251810966800848,0.0021918464100609833,0.23529411764705882,56.0
348,0.05342344805739042,1.5557816141671028,0.0,3.6427977508399723,5.252002813064466,0.0010295159671534608,0.26334841628959277,56.0
362,0.18026271081575665,1.0708174780434478,0.0,4.005469351883454,5.256549540742658,0.0013654048681635703,0.2787330316742081,56.0
377,2.192261719656058,0.8851741226862617,0.0,2.1822465208772828,5.259682363219603,-0.0019428122389301217,0.14479638009049775,56.0
383,2.035262403017168,0.8905100884697559,0.0,2.3563255176305367,5.28209800911746,-0.001849041462262283,0.14479638009049775,56.0
342,2.2442289843660106,0.8895289953989464,0.0,2.1489348924599723,5.28269287222493,0.0032294462658474365,0.22986425339366515,56.0
394,1.3346056842928398,0.5415715482656722,0.0,3.4211188469197706,5.297296079478283,0.0026341628596981597,0.1420814479638009,56.0
346,0.37568401523656836,1.1184323434020729,0.0,3.8282922553584666,5.322408613997108,0.0016924705016241937,0.21447963800904976,56.0
356,0.06523506271658641,1.2535007293388432,0.0,4.019219648428598,5.337955440484027,0.0001846702563807163,0.24796380090497736,56.0
375,1.0825657604148469,0.6668542655958019,0.0,3.589357255253701,5.33877728126435,-0.0011785049197303634,0.1601809954751131,56.0
364,1.6019985097936262,0.8527083314519955,0.0,2.8900665834239114,5.344773424669533,0.002825948651755811,0.1728506787330317,56.0
354,1.888472576495522,0.655968262995596,0.0,2.802969147878408,5.3474099873695256,-0.0017580375569990064,0.1909502262443439,56.0
390,1.5484416497579916,1.1837756937251926,0.0,2.6348970608406215,5.3671144043238055,-0.0015325589790678978,0.2787330316742081,56.0
366,0.7497882106472501,1.3831016972500723,0.0,3.2520623784533815,5.384952286350703,0.0021317349924712646,0.18099547511312217,56.0
357,0.517244893166348,1.2597630924592944,0.0,3.608259253710421,5.385267239336064,0.001876993351096653,0.22986425339366515,56.0
380,1.4512933879792187,0.9433821964856939,0.0,2.996220686843181,5.390896271308094,-0.001463679725162639,0.2660633484162896,56.0
391,0.48822364157693976,0.8829931609005818,0.0,4.036468088539705,5.407684891017226,0.001841453547445194,0.16289592760180996,56.0
397,1.8782050297589625,1.0565434375629272,0.0,2.499220460080446,5.4339689274023355,0.0030078819716467305,0.2687782805429864,56.0
393,0.4985984346532772,1.1748381883766097,0.0,3.76229324104303,5.435729864072917,0.0018542769685338956,0.2660633484162896,56.0
368,1.6183503696950767,1.0319724425680052,0.0,2.790322850134937,5.440645662398019,-0.0015807966052239705,0.232579185520362,56.0
378,0.7614107332969806,1.1487643019759048,0.0,3.571688371207533,5.481863406480419,0.0021433436147253984,0.232579185520362,56.0
381,1.6924140226217341,1.143857874103198,0.0,2.6651469747735343,5.501418871498466,-0.0016307777329299345,0.2244343891402715,56.0
382,0.6782350197756085,1.1326786209215394,0.0,3.6984873632964494,5.509401003993597,0.0020581929510136883,0.21447963800904976,56.0
398,1.5970325892110808,1.0903029271752294,0.0,2.8263548843442208,5.513690400730531,-0.0015661995279524958,0.24796380090497736,56.0
389,3.0627602025277567,0.8185457573106442,0.0,1.6477339887582676,5.529039948596669,0.0036670208936737314,0.22986425339366515,56.0
399,0.7523858310733001,0.8248636185859498,0.0,3.986041202111866,5.563290651771116,0.00213433727001687,0.20904977375565612,56.0
